timestamp,cpu_percent,memory_mb,gpu_percent,vram_mb,inference_time
1778364773.514,12.50,2142.08,18.00,2422.69,220.69
1778364773.614,12.30,2142.08,18.00,2422.69,220.69
1778364773.715,12.50,2142.08,18.00,2422.69,220.69
1778364773.815,12.50,2142.08,18.00,2422.69,220.69
1778364773.915,12.50,2142.08,18.00,2424.69,220.69
1778364774.016,12.50,2142.08,18.00,2428.69,220.69
1778364774.116,12.30,2142.08,18.00,2428.69,220.69
1778364774.216,12.50,2142.08,18.00,2428.69,220.69
1778364774.317,12.50,2142.08,18.00,2428.69,220.69
1778364774.417,13.60,2142.08,18.00,2428.69,220.69
1778364774.517,12.50,2142.08,17.00,2428.69,220.69
1778364774.617,12.50,2142.08,17.00,2428.69,220.69
1778364774.718,12.30,2142.08,17.00,2430.69,220.69
1778364774.818,12.50,2142.08,17.00,2434.69,220.69
1778364774.918,12.50,2142.08,17.00,2434.69,220.69
1778364775.019,12.50,2142.08,17.00,2434.69,220.69
1778364775.119,12.50,2142.08,17.00,2434.69,220.69
1778364775.219,12.30,2142.08,17.00,2434.69,220.69
1778364775.320,12.50,2142.08,17.00,2436.69,220.69
1778364775.420,12.50,2142.08,17.00,2436.69,220.69
1778364775.520,12.50,2142.08,18.00,2436.69,220.69
1778364775.620,12.50,2142.08,18.00,2436.69,220.69
1778364775.721,12.50,2142.08,18.00,2436.69,220.69
1778364775.821,12.30,2142.08,18.00,2436.69,220.69
1778364775.921,12.50,2142.08,18.00,2442.69,220.69
1778364776.022,12.50,2142.08,18.00,2442.69,220.69
1778364776.122,12.50,2142.08,18.00,2454.69,220.69
1778364776.222,12.50,2142.08,18.00,2454.69,220.69
1778364776.322,12.50,2142.08,18.00,2454.69,220.69
1778364776.423,12.30,2142.08,18.00,2454.69,220.69
1778364776.523,12.50,2142.08,18.00,2454.69,220.69
1778364776.623,12.50,2142.08,18.00,2454.69,220.69
1778364776.723,12.50,2142.08,18.00,2454.69,220.69
1778364776.824,12.50,2142.08,18.00,2454.69,220.69
1778364776.924,12.50,2142.08,18.00,2454.69,220.69
1778364777.024,12.30,2142.08,18.00,2454.69,220.69
1778364777.125,12.50,2142.08,18.00,2454.69,220.69
1778364777.225,12.50,2142.08,18.00,2454.69,220.69
1778364777.325,12.50,2142.08,18.00,2454.69,220.69
1778364777.425,12.50,2142.08,18.00,2454.69,220.69
1778364777.526,12.50,2142.08,18.00,2454.69,220.69
1778364777.626,12.30,2142.08,18.00,2454.69,220.69
1778364777.726,12.50,2142.08,18.00,2454.69,220.69
1778364777.827,12.50,2142.08,18.00,2454.69,220.69
1778364777.927,13.60,2142.08,18.00,2454.69,220.69
1778364778.027,12.50,2142.08,18.00,2454.69,220.69
1778364778.127,12.30,2142.08,18.00,2454.69,220.69
1778364778.228,12.50,2142.08,18.00,2454.69,220.69
1778364778.328,12.50,2142.08,18.00,2454.69,220.69
1778364778.428,12.50,2142.08,18.00,2454.69,220.69
1778364778.529,12.50,2142.08,18.00,2458.69,220.69
