timestamp,cpu_percent,memory_mb,gpu_percent,vram_mb,inference_time
1778168100.762,13.40,2212.61,25.00,2086.56,239.70
1778168100.863,12.50,2212.61,25.00,2086.56,239.70
1778168100.963,11.40,2212.61,25.00,2166.56,239.70
1778168101.063,12.50,2212.61,25.00,2166.56,239.70
1778168101.163,12.50,2212.61,25.00,2166.56,239.70
1778168101.264,12.50,2212.61,25.00,2166.56,239.70
1778168101.364,12.50,2212.61,25.00,2166.56,239.70
1778168101.464,13.60,2212.61,25.00,2166.56,239.70
1778168101.565,12.50,2212.61,25.00,2166.56,239.70
1778168101.665,12.50,2212.61,25.00,2166.56,239.70
1778168101.765,12.50,2212.61,25.00,2166.56,239.70
1778168101.865,13.60,2212.61,26.00,2166.56,239.70
1778168101.966,12.30,2212.61,26.00,2166.56,239.70
1778168102.066,12.50,2212.61,25.00,2166.56,239.70
1778168102.166,12.50,2212.61,25.00,2166.56,239.70
1778168102.267,12.50,2212.61,25.00,2166.56,239.70
1778168102.367,12.50,2212.61,25.00,2166.56,239.70
1778168102.467,12.30,2212.61,25.00,2166.56,239.70
1778168102.568,12.50,2212.61,25.00,2166.56,239.70
1778168102.668,12.50,2212.61,26.00,2166.56,239.70
1778168102.768,12.50,2212.61,26.00,2166.56,239.70
1778168102.868,12.50,2212.61,26.00,2166.56,239.70
1778168102.969,12.50,2212.61,26.00,2166.56,239.70
1778168103.069,12.30,2212.61,26.00,2166.56,239.70
1778168103.169,12.50,2212.61,26.00,2166.56,239.70
1778168103.270,12.50,2212.61,26.00,2166.56,239.70
1778168103.370,12.50,2212.61,26.00,2166.56,239.70
1778168103.470,12.50,2212.61,26.00,2166.56,239.70
1778168103.571,12.30,2212.61,26.00,2166.56,239.70
1778168103.671,12.50,2212.61,26.00,2166.56,239.70
1778168103.771,12.50,2212.61,26.00,2166.56,239.70
1778168103.871,12.50,2212.61,26.00,2166.56,239.70
1778168103.972,12.50,2212.61,26.00,2166.56,239.70
1778168104.072,12.50,2212.61,26.00,2166.56,239.70
1778168104.172,12.30,2212.61,26.00,2166.56,239.70
1778168104.273,12.50,2212.61,26.00,2166.56,239.70
1778168104.373,12.50,2212.61,26.00,2166.56,239.70
1778168104.473,12.50,2212.61,26.00,2166.56,239.70
1778168104.573,12.50,2212.61,26.00,2166.56,239.70
1778168104.674,12.30,2212.61,26.00,2166.56,239.70
1778168104.774,12.50,2212.61,26.00,2166.56,239.70
1778168104.875,12.50,2212.61,26.00,2166.56,239.70
1778168104.975,12.50,2212.61,26.00,2166.56,239.70
1778168105.075,12.50,2212.61,25.00,2166.56,239.70
1778168105.176,12.50,2212.61,25.00,2166.56,239.70
1778168105.276,12.50,2212.61,26.00,2166.56,239.70
1778168105.376,12.50,2212.61,26.00,2166.56,239.70
1778168105.476,12.30,2212.61,26.00,2166.56,239.70
1778168105.577,12.50,2212.61,26.00,2166.56,239.70
1778168105.677,12.50,2212.61,26.00,2166.56,239.70
1778168105.777,13.60,2212.61,26.00,2166.56,239.70
1778168105.878,12.50,2212.61,26.00,2166.56,239.70
1778168105.978,12.30,2212.61,26.00,2166.56,239.70
1778168106.078,12.50,2212.61,26.00,2166.56,239.70
1778168106.179,12.50,2212.61,26.00,2166.56,239.70
1778168106.279,12.50,2212.61,26.00,2166.56,239.70
1778168106.379,12.50,2212.61,26.00,2186.56,239.70
1778168106.479,12.50,2212.61,26.00,2186.56,239.70
1778168106.580,12.30,2212.61,26.00,2186.56,239.70
1778168106.680,12.50,2212.61,26.00,2186.56,239.70
1778168106.780,12.50,2212.61,26.00,2186.56,239.70
1778168106.880,12.50,2212.61,26.00,2186.56,239.70
1778168106.981,12.50,2212.61,26.00,2186.56,239.70
1778168107.081,12.50,2212.61,26.00,2186.56,239.70
1778168107.181,12.30,2212.61,26.00,2186.56,239.70
1778168107.282,12.50,2212.61,27.00,2186.56,239.70
1778168107.382,12.50,2212.61,27.00,2186.56,239.70
1778168107.482,12.50,2212.61,26.00,2186.56,239.70
1778168107.582,12.50,2212.61,26.00,2186.56,239.70
1778168107.683,12.50,2212.61,27.00,2186.56,239.70
1778168107.783,12.30,2212.61,27.00,2186.56,239.70
1778168107.883,12.50,2212.61,27.00,2186.56,239.70
1778168107.983,12.50,2212.61,27.00,2186.56,239.70
1778168108.084,12.50,2212.61,27.00,2186.56,239.70
1778168108.184,12.50,2212.61,27.00,2186.56,239.70
1778168108.284,12.50,2212.61,27.00,2186.56,239.70
1778168108.384,12.30,2212.61,27.00,2186.56,239.70
1778168108.485,12.50,2212.61,27.00,2186.56,239.70
1778168108.585,12.50,2212.61,27.00,2186.56,239.70
1778168108.685,13.60,2212.61,27.00,2186.56,239.70
1778168108.786,12.50,2212.61,27.00,2186.56,239.70
1778168108.886,12.50,2212.61,27.00,2186.56,239.70
1778168108.987,12.30,2212.61,27.00,2186.56,239.70
1778168109.087,13.60,2212.61,27.00,2186.56,239.70
1778168109.187,12.50,2212.61,27.00,2206.56,239.70
1778168109.287,12.50,2212.61,27.00,2206.56,239.70
1778168109.388,12.50,2212.61,27.00,2206.56,239.70
1778168109.488,12.30,2212.61,27.00,2206.56,239.70
1778168109.588,12.50,2212.61,27.00,2206.56,239.70
1778168109.688,12.50,2212.61,27.00,2206.56,239.70
1778168109.789,12.50,2212.61,27.00,2206.56,239.70
1778168109.889,12.50,2212.61,27.00,2206.56,239.70
1778168109.989,12.50,2212.61,27.00,2206.56,239.70
1778168110.089,12.50,2212.61,27.00,2206.56,239.70
